759478604	1	Loaded_Language
759478604	3	
759478604	4	False_Dilemma-No_Choice
759478604	5	
759478604	6	
759478604	7	
759478604	8	Loaded_Language
759478604	9	Loaded_Language
759478604	10	Loaded_Language
759478604	11	
759478604	12	Appeal_to_Fear-Prejudice,False_Dilemma-No_Choice
759478604	13	
759478604	14	
759478604	15	
759478604	16	Exaggeration-Minimisation
759478604	17	
759478604	18	
759478604	19	False_Dilemma-No_Choice
759478604	20	
759478604	21	
759478604	22	
759478604	23	
759478604	24	
759478604	25	
759478604	26	
759478604	27	
759478604	28	Loaded_Language
759478604	29	Loaded_Language
759478604	30	
759478604	31	Loaded_Language
759478604	32	Loaded_Language
759478604	33	
759478604	34	Loaded_Language
759478604	35	
759478604	36	
759478604	37	
759478604	38	Repetition
759478604	39	Loaded_Language,Name_Calling-Labeling,Repetition
759478604	40	
759478604	41	Loaded_Language
759478604	42	
759478604	43	
759478604	44	
759478604	45	
759478604	46	
759478604	47	
759478604	48	
759478604	49	
759478604	50	
759478604	51	
759478604	52	
759478604	53	
759478604	54	
759478604	55	Loaded_Language,Repetition
