723537899	1	
723537899	3	
723537899	4	
723537899	5	Name_Calling-Labeling
723537899	6	
723537899	7	Appeal_to_Fear-Prejudice
723537899	8	Appeal_to_Fear-Prejudice
723537899	9	
723537899	10	Name_Calling-Labeling
723537899	11	Loaded_Language
723537899	12	Doubt
723537899	13	Doubt
723537899	14	
723537899	15	
723537899	16	Loaded_Language
723537899	17	Doubt
723537899	18	Causal_Oversimplification
723537899	19	Doubt
723537899	20	
723537899	21	Appeal_to_Fear-Prejudice
723537899	22	
723537899	23	
723537899	24	Doubt
723537899	25	Appeal_to_Fear-Prejudice
723537899	26	
723537899	27	
723537899	28	
723537899	29	
723537899	30	
723537899	31	
723537899	32	Doubt
723537899	33	
723537899	34	
723537899	35	
723537899	36	
723537899	37	
