111111132	1	
111111132	3	Loaded_Language
111111132	5	
111111132	7	
111111132	8	
111111132	10	
111111132	11	Name_Calling-Labeling
111111132	13	
111111132	15	
111111132	17	
111111132	19	
111111132	21	
111111132	22	
111111132	24	
111111132	25	
111111132	26	Appeal_to_Fear-Prejudice,False_Dilemma-No_Choice
111111132	28	
111111132	30	Loaded_Language
111111132	31	
111111132	32	False_Dilemma-No_Choice
111111132	34	
111111132	36	
111111132	38	
111111132	40	
111111132	41	
111111132	44	Loaded_Language
111111132	46	
111111132	48	Loaded_Language
111111132	50	
111111132	51	
111111132	53	
111111132	55	Name_Calling-Labeling
111111132	56	
111111132	58	
111111132	60	Red_Herring
111111132	62	
111111132	64	Loaded_Language
111111132	66	
111111132	67	
111111132	69	Loaded_Language
111111132	70	
111111132	72	
111111132	74	
111111132	76	
111111132	78	Slogans
111111132	80	
