728343601	1	
728343601	3	
728343601	4	Name_Calling-Labeling
728343601	5	
728343601	6	
728343601	7	
728343601	8	
728343601	9	
728343601	10	
728343601	11	Loaded_Language
728343601	12	
728343601	13	Loaded_Language
728343601	14	
728343601	15	Loaded_Language
728343601	16	
728343601	17	Loaded_Language
728343601	18	
728343601	19	
728343601	20	
728343601	21	Appeal_to_Fear-Prejudice
728343601	22	
728343601	23	
728343601	24	
728343601	25	
728343601	26	
728343601	27	
728343601	28	
728343601	29	
728343601	30	
728343601	31	
728343601	32	
728343601	33	
728343601	34	Name_Calling-Labeling
728343601	35	
728343601	36	
