999001290	1	
999001290	3	
999001290	4	
999001290	5	Loaded_Language,Red_Herring
999001290	6	
999001290	7	
999001290	8	
999001290	9	
999001290	10	
999001290	11	
999001290	12	
999001290	13	
999001290	14	
999001290	15	
999001290	16	Flag_Waving
999001290	17	Flag_Waving
999001290	18	Name_Calling-Labeling
999001290	19	
999001290	20	
999001290	21	Repetition
999001290	22	Loaded_Language
999001290	23	
999001290	24	Exaggeration-Minimisation
999001290	25	
999001290	26	
999001290	27	Exaggeration-Minimisation
