758477392	1	
758477392	3	Repetition
758477392	4	
758477392	5	
758477392	6	Repetition
758477392	7	
758477392	8	
758477392	9	Repetition
758477392	10	
758477392	11	
758477392	12	Repetition
758477392	13	
758477392	14	
758477392	15	
758477392	16	
758477392	17	
758477392	18	Repetition
758477392	19	Repetition
758477392	20	Repetition
758477392	21	Repetition
758477392	22	Repetition
758477392	23	Repetition
758477392	24	Repetition
758477392	25	Repetition
758477392	26	
758477392	27	
758477392	28	Repetition
758477392	29	
758477392	30	
758477392	31	
