737194975	1	Loaded_Language
737194975	3	Loaded_Language,Name_Calling-Labeling
737194975	4	Exaggeration-Minimisation,Loaded_Language
737194975	5	
737194975	6	
737194975	7	Slogans
737194975	8	
737194975	9	Loaded_Language
737194975	10	
737194975	11	
737194975	12	
737194975	13	Loaded_Language
737194975	14	
737194975	15	
737194975	16	
737194975	17	
737194975	18	
737194975	19	
737194975	20	
737194975	21	
737194975	22	Guilt_by_Association
737194975	23	
737194975	24	
737194975	25	
737194975	26	
737194975	27	
737194975	28	
737194975	29	
737194975	30	
737194975	31	
737194975	32	
737194975	33	
737194975	34	
737194975	35	
737194975	36	
737194975	37	
737194975	38	
737194975	39	
737194975	40	
737194975	41	
737194975	42	
737194975	43	
737194975	44	
737194975	45	
737194975	46	
737194975	47	
737194975	48	
737194975	49	
737194975	50	
737194975	51	
737194975	52	
737194975	53	
737194975	54	
737194975	55	
737194975	56	
737194975	57	
737194975	58	
737194975	59	
737194975	60	Doubt,Loaded_Language
737194975	61	Exaggeration-Minimisation,Loaded_Language
737194975	62	Doubt,Loaded_Language
737194975	63	Conversation_Killer,Loaded_Language
737194975	64	Doubt,Flag_Waving,Loaded_Language
737194975	65	Red_Herring
737194975	66	Flag_Waving
737194975	67	
737194975	68	Doubt
737194975	69	Flag_Waving
737194975	70	Loaded_Language
737194975	71	Guilt_by_Association
737194975	72	Loaded_Language
737194975	73	
737194975	74	
737194975	75	
737194975	76	
737194975	77	Causal_Oversimplification,Exaggeration-Minimisation,Loaded_Language
737194975	78	Loaded_Language
737194975	79	Guilt_by_Association
737194975	80	Loaded_Language
737194975	81	Exaggeration-Minimisation,Loaded_Language
737194975	82	
737194975	83	Loaded_Language
737194975	84	
737194975	85	Loaded_Language
737194975	86	Flag_Waving,Loaded_Language,Repetition
737194975	87	
737194975	88	
737194975	89	Loaded_Language
737194975	90	Repetition
737194975	91	
737194975	92	Loaded_Language
737194975	93	
737194975	94	
