782086447	1	
782086447	3	Loaded_Language
782086447	4	Appeal_to_Fear-Prejudice
782086447	5	
782086447	6	
782086447	7	Loaded_Language
782086447	8	Loaded_Language
782086447	9	Loaded_Language,Repetition
782086447	10	
782086447	11	
782086447	12	Loaded_Language
782086447	13	
782086447	14	Loaded_Language
782086447	15	Loaded_Language
782086447	16	
782086447	17	
782086447	18	
782086447	19	
782086447	20	Loaded_Language
782086447	21	
782086447	22	
782086447	23	
782086447	24	
782086447	25	Loaded_Language
782086447	26	Loaded_Language
782086447	27	Loaded_Language
782086447	28	
782086447	29	
782086447	30	
782086447	31	Loaded_Language
782086447	32	
782086447	33	
782086447	34	
782086447	35	
782086447	36	
782086447	37	
782086447	38	
782086447	39	
782086447	40	
782086447	41	
782086447	42	
782086447	43	Loaded_Language
782086447	44	
782086447	45	
782086447	46	
782086447	47	
782086447	48	Loaded_Language
782086447	49	
782086447	50	Loaded_Language
782086447	51	
782086447	52	
782086447	53	
782086447	54	Loaded_Language
782086447	55	
782086447	56	
782086447	57	
782086447	58	Loaded_Language
782086447	59	
782086447	60	Loaded_Language
782086447	61	Loaded_Language
782086447	62	Loaded_Language
782086447	63	Loaded_Language
782086447	64	
782086447	65	
782086447	66	
782086447	67	
782086447	68	
782086447	69	
782086447	70	
782086447	71	Loaded_Language
782086447	72	
782086447	73	
782086447	74	
782086447	75	Loaded_Language
782086447	76	Loaded_Language
782086447	77	
782086447	78	Exaggeration-Minimisation,Loaded_Language
782086447	79	
782086447	80	Repetition,Slogans
782086447	81	Loaded_Language
782086447	82	Loaded_Language,Name_Calling-Labeling
782086447	83	
782086447	84	
782086447	85	
782086447	86	
782086447	87	
782086447	88	
782086447	89	
782086447	90	Repetition
782086447	91	Repetition
782086447	92	
782086447	93	
782086447	94	
