727869189	1	
727869189	3	
727869189	4	
727869189	5	
727869189	6	
727869189	7	
727869189	8	
727869189	9	Loaded_Language
727869189	10	Loaded_Language
727869189	11	Appeal_to_Fear-Prejudice,Causal_Oversimplification
727869189	12	
727869189	13	Loaded_Language
727869189	14	
727869189	15	
727869189	16	Loaded_Language
727869189	17	Conversation_Killer,Doubt
727869189	18	
727869189	19	
727869189	20	
727869189	21	Doubt,Loaded_Language
727869189	22	Appeal_to_Fear-Prejudice
727869189	23	
727869189	24	
727869189	25	
727869189	26	
727869189	27	
