731927633	1	
731927633	3	
731927633	4	
731927633	5	
731927633	6	
731927633	7	
731927633	8	
731927633	9	
731927633	10	Flag_Waving
731927633	11	Appeal_to_Fear-Prejudice,Flag_Waving
731927633	12	
731927633	13	
731927633	14	
731927633	15	Flag_Waving
731927633	16	Loaded_Language
731927633	17	Appeal_to_Fear-Prejudice,Slogans
731927633	18	
731927633	19	Loaded_Language,Name_Calling-Labeling
731927633	20	
731927633	21	
731927633	22	
731927633	23	
731927633	24	
731927633	25	Guilt_by_Association
731927633	26	
731927633	27	
731927633	28	
731927633	29	
731927633	30	
731927633	31	
