752287274	1	Name_Calling-Labeling
752287274	3	Loaded_Language
752287274	4	
752287274	5	
752287274	6	
752287274	7	
752287274	8	
752287274	9	
752287274	10	
752287274	11	Loaded_Language,Name_Calling-Labeling
752287274	12	Doubt
752287274	13	
752287274	14	Name_Calling-Labeling
752287274	15	
752287274	16	Doubt
752287274	17	
752287274	18	
752287274	19	
752287274	20	
752287274	21	
752287274	22	
752287274	23	Exaggeration-Minimisation
752287274	24	
752287274	25	Doubt
752287274	26	
752287274	27	
752287274	28	Doubt,Loaded_Language
752287274	29	
752287274	30	Doubt
752287274	31	Conversation_Killer
752287274	32	
752287274	33	
752287274	34	
752287274	35	
752287274	36	Doubt
752287274	37	Appeal_to_Fear-Prejudice,Exaggeration-Minimisation
752287274	38	
752287274	39	
752287274	40	
752287274	41	
752287274	42	
752287274	43	
752287274	44	
