762200179	1	
762200179	3	
762200179	4	
762200179	5	Flag_Waving
762200179	6	
762200179	7	Exaggeration-Minimisation
762200179	8	
762200179	9	
762200179	10	
762200179	11	
762200179	12	
762200179	13	
762200179	14	
762200179	15	
762200179	16	
762200179	17	
762200179	18	
762200179	19	Loaded_Language
762200179	20	
762200179	21	
762200179	22	
762200179	23	
762200179	24	
762200179	25	
762200179	26	
762200179	27	
762200179	28	
762200179	29	Flag_Waving
762200179	30	Exaggeration-Minimisation
762200179	31	Repetition
762200179	32	
