727634031	1	
727634031	3	
727634031	4	
727634031	5	
727634031	6	
727634031	7	
727634031	8	
727634031	9	
727634031	10	
727634031	11	
727634031	12	
727634031	13	
727634031	14	
727634031	15	
727634031	16	
727634031	17	
727634031	18	
727634031	19	
727634031	20	Doubt
727634031	21	
727634031	22	
727634031	23	
727634031	24	
727634031	25	
727634031	26	
727634031	27	
727634031	28	
727634031	29	
727634031	30	
727634031	31	
727634031	32	
727634031	33	
727634031	34	
727634031	35	
727634031	36	
727634031	37	
727634031	38	
727634031	39	
727634031	40	
727634031	41	
727634031	42	
727634031	43	
727634031	44	
727634031	45	
727634031	46	
727634031	47	
727634031	48	Loaded_Language
727634031	49	
727634031	50	
727634031	51	
727634031	52	
727634031	53	Appeal_to_Fear-Prejudice
727634031	54	Conversation_Killer
727634031	55	
727634031	56	
727634031	57	
727634031	58	
727634031	59	
727634031	60	
727634031	61	
727634031	62	
727634031	63	
727634031	64	
727634031	65	
