832908905	1	
832908905	3	
832908905	4	
832908905	5	
832908905	6	
832908905	7	Flag_Waving
832908905	8	
832908905	9	
832908905	10	
832908905	11	
832908905	12	
832908905	13	
832908905	14	
832908905	15	
832908905	16	
832908905	17	
832908905	18	
832908905	19	Slogans
832908905	20	
832908905	21	
832908905	22	Repetition
832908905	23	Flag_Waving
832908905	24	Flag_Waving,Slogans
832908905	25	
832908905	26	
832908905	27	Slogans
832908905	28	Slogans
832908905	29	
832908905	30	
832908905	31	
832908905	32	
832908905	33	Loaded_Language,Name_Calling-Labeling
832908905	34	
832908905	35	
832908905	36	
832908905	37	Loaded_Language
832908905	38	Repetition
832908905	39	
832908905	40	
