784382409	1	Name_Calling-Labeling
784382409	3	
784382409	4	Name_Calling-Labeling
784382409	5	
784382409	6	
784382409	7	
784382409	8	
784382409	9	
784382409	10	
784382409	11	
784382409	12	
784382409	13	
784382409	14	
784382409	15	
784382409	16	
784382409	17	
784382409	18	
784382409	19	Loaded_Language
784382409	20	
784382409	21	
784382409	22	
784382409	23	
784382409	24	
784382409	25	
784382409	26	
784382409	27	Loaded_Language
784382409	28	
784382409	29	
784382409	30	Appeal_to_Fear-Prejudice,Loaded_Language
784382409	31	Loaded_Language,Red_Herring
784382409	32	
