832913653	1	
832913653	3	
832913653	4	Loaded_Language,Name_Calling-Labeling
832913653	5	
832913653	6	Flag_Waving
832913653	7	Loaded_Language
832913653	8	Slogans
832913653	9	
832913653	10	
832913653	11	
832913653	12	
832913653	13	
832913653	14	
832913653	15	Loaded_Language
832913653	16	
832913653	17	
832913653	18	Flag_Waving
832913653	19	
832913653	20	Flag_Waving
832913653	21	
832913653	22	
832913653	23	Repetition
832913653	24	
832913653	25	
832913653	26	Flag_Waving,Repetition
832913653	27	
832913653	28	Flag_Waving
832913653	29	
