761722669	1	
761722669	3	Loaded_Language
761722669	4	
761722669	5	
761722669	6	Name_Calling-Labeling
761722669	7	
761722669	8	
761722669	9	
761722669	10	
761722669	11	Loaded_Language
761722669	12	
761722669	13	
761722669	14	
761722669	15	
761722669	16	Loaded_Language
761722669	17	
761722669	18	Name_Calling-Labeling
761722669	19	Loaded_Language
761722669	20	Loaded_Language
761722669	21	
761722669	22	
761722669	23	
761722669	24	Flag_Waving
761722669	25	
761722669	26	
761722669	27	
761722669	28	
761722669	29	
761722669	30	
761722669	31	
