730389374	1	
730389374	3	
730389374	4	
730389374	5	
730389374	6	
730389374	7	
730389374	8	
730389374	9	Flag_Waving
730389374	10	
730389374	11	Loaded_Language
730389374	12	Loaded_Language
730389374	13	
730389374	14	
730389374	15	
730389374	16	
730389374	17	Name_Calling-Labeling
730389374	18	
730389374	19	Loaded_Language
730389374	20	
730389374	21	Doubt
730389374	22	
730389374	23	False_Dilemma-No_Choice
730389374	24	
730389374	25	Flag_Waving
730389374	26	Flag_Waving,Loaded_Language
730389374	27	Doubt
730389374	28	
730389374	29	
730389374	30	
730389374	31	
730389374	32	
